PRUID,Name,NameFR,Date,Confirmed_Cases,Probable_Cases,Deaths,Total_Cases,Cases_Today,Percent_Today,ObjectId,Deaths_Today,Current_Day,Number_Recovered,Number_Tested,RecoveredToday,TestedToday,Precent_Recovered,Percent_Death,Percent_Active
59,British Columbia,Colombie-Britannique,2020/06/07 12:00:00+00,2632,0,167,2632,0,0,1392,0,0,2272,132787,0,1065,86.32,6.34,7.33
99,Repatriated travellers,Voyageurs rapatriés,2020/06/08 12:00:00+00,13,0,0,13,0,0,1393,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/06/08 12:00:00+00,0,0,0,0,0,0,1394,0,0,0,841,0,6,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/06/08 12:00:00+00,5,0,0,5,0,0,1395,0,0,5,2130,0,33,100,0,0
60,Yukon,Yukon,2020/06/08 12:00:00+00,11,0,0,11,0,0,1396,0,0,11,1214,0,13,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/06/08 12:00:00+00,27,0,0,27,0,0,1397,0,0,27,7494,0,50,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/06/08 12:00:00+00,1059,0,61,1059,0,0,1398,0,0,999,47017,0,329,94.33,5.76,0
13,New Brunswick,Nouveau-Brunswick,2020/06/08 12:00:00+00,146,0,1,146,9,6.57,1399,0,0,121,31781,0,336,82.88,0.68,16.44
1,Canada,Canada,2020/06/08 12:00:00+00,96233,11,7835,96244,545,0.57,1400,35,0,54833,1930141,600,33319,56.97,8.14,34.89
24,Quebec,Québec,2020/06/08 12:00:00+00,53047,0,4984,53047,198,0.37,1401,6,0,18994,489877,280,4905,35.81,9.4,54.8
35,Ontario,Ontario,2020/06/08 12:00:00+00,30860,0,2450,30860,243,0.79,1402,24,0,24492,838542,240,14855,79.36,7.94,12.7
46,Manitoba,Manitoba,2020/06/08 12:00:00+00,289,11,7,300,0,0,1403,0,0,284,48706,0,2038,94.67,2.33,3
47,Saskatchewan,Saskatchewan,2020/06/08 12:00:00+00,654,0,13,654,4,0.62,1404,2,0,624,47010,1,454,95.41,1.99,2.6
48,Alberta,Alberta,2020/06/08 12:00:00+00,7202,0,149,7202,64,0.9,1405,3,0,6698,268663,42,9632,93,2.07,4.93
59,British Columbia,Colombie-Britannique,2020/06/08 12:00:00+00,2659,0,167,2659,27,1.03,1406,0,0,2309,133367,37,580,86.84,6.28,6.88
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/06/08 12:00:00+00,261,0,3,261,0,0,1407,0,0,256,13423,0,88,98.08,1.15,0.77
99,Repatriated travellers,Voyageurs rapatriés,2020/06/09 12:00:00+00,13,0,0,13,0,0,1408,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/06/09 12:00:00+00,0,0,0,0,0,0,1409,0,0,0,855,0,14,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/06/09 12:00:00+00,5,0,0,5,0,0,1410,0,0,5,2139,0,9,100,0,0
60,Yukon,Yukon,2020/06/09 12:00:00+00,11,0,0,11,0,0,1411,0,0,11,1219,0,5,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/06/09 12:00:00+00,27,0,0,27,0,0,1412,0,0,27,7734,0,240,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/06/09 12:00:00+00,1060,0,62,1060,1,0.09,1413,1,0,999,47489,0,472,94.25,5.85,0
13,New Brunswick,Nouveau-Brunswick,2020/06/09 12:00:00+00,147,0,1,147,1,0.68,1414,0,0,121,32205,0,424,82.31,0.68,17.01
1,Canada,Canada,2020/06/09 12:00:00+00,96642,11,7897,96653,409,0.42,1415,62,0,55572,1955719,739,25578,57.5,8.17,34.33
24,Quebec,Québec,2020/06/09 12:00:00+00,53185,0,5029,53185,138,0.26,1416,45,0,19361,493724,367,3847,36.4,9.46,54.14
35,Ontario,Ontario,2020/06/09 12:00:00+00,31090,0,2464,31090,230,0.75,1417,14,0,24829,851609,337,13067,79.86,7.93,12.21
46,Manitoba,Manitoba,2020/06/09 12:00:00+00,289,11,7,300,0,0,1418,0,0,285,49296,1,590,95,2.33,2.67
47,Saskatchewan,Saskatchewan,2020/06/09 12:00:00+00,656,0,13,656,2,0.31,1419,0,0,624,47247,0,237,95.12,1.98,2.9
48,Alberta,Alberta,2020/06/09 12:00:00+00,7229,0,151,7229,27,0.37,1420,2,0,6722,272967,24,4304,92.99,2.09,4.92
59,British Columbia,Colombie-Britannique,2020/06/09 12:00:00+00,2669,0,167,2669,10,0.38,1421,0,0,2319,135454,10,2087,86.89,6.26,6.86
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/06/09 12:00:00+00,261,0,3,261,0,0,1422,0,0,256,13705,0,282,98.08,1.15,0.77
1,Canada,Canada,2020/06/10 12:00:00+00,97114,11,7960,97125,472,0.49,1423,63,0,56639,1989255,1067,33536,58.32,8.2,33.49
99,Repatriated travellers,Voyageurs rapatriés,2020/06/10 12:00:00+00,13,0,0,13,0,0,1424,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/06/10 12:00:00+00,0,0,0,0,0,0,1425,0,0,0,867,0,12,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/06/10 12:00:00+00,5,0,0,5,0,0,1426,0,0,5,2147,0,8,100,0,0
60,Yukon,Yukon,2020/06/10 12:00:00+00,11,0,0,11,0,0,1427,0,0,11,1228,0,9,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/06/10 12:00:00+00,27,0,0,27,0,0,1428,0,0,27,7879,0,145,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/06/10 12:00:00+00,1061,0,62,1061,1,0.09,1429,0,0,994,47962,-5,473,93.69,5.84,0.47
13,New Brunswick,Nouveau-Brunswick,2020/06/10 12:00:00+00,151,0,1,151,4,2.72,1430,0,0,121,32562,0,357,80.13,0.66,19.21
24,Quebec,Québec,2020/06/10 12:00:00+00,53341,0,5081,53341,156,0.29,1431,52,0,19841,498550,480,4826,37.2,9.53,53.28
35,Ontario,Ontario,2020/06/10 12:00:00+00,31341,0,2475,31341,251,0.81,1432,11,0,25380,870898,551,19289,80.98,7.9,11.12
46,Manitoba,Manitoba,2020/06/10 12:00:00+00,289,11,7,300,0,0,1433,0,0,285,49929,0,633,95,2.33,2.67
47,Saskatchewan,Saskatchewan,2020/06/10 12:00:00+00,658,0,13,658,2,0.3,1434,0,0,624,47730,0,483,94.83,1.98,3.19
48,Alberta,Alberta,2020/06/10 12:00:00+00,7276,0,151,7276,47,0.65,1435,0,0,6754,278556,32,5589,92.83,2.08,5.1
59,British Columbia,Colombie-Britannique,2020/06/10 12:00:00+00,2680,0,167,2680,11,0.41,1436,0,0,2328,137001,9,1547,86.87,6.23,6.9
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/06/10 12:00:00+00,261,0,3,261,0,0,1437,0,0,256,13870,0,165,98.08,1.15,0.77
11,Prince Edward Island,Île-du-Prince-Édouard,2020/06/11 12:00:00+00,27,0,0,27,0,0,1438,0,0,27,8110,0,231,100,0,0
1,Canada,Canada,2020/06/11 12:00:00+00,97519,11,7994,97530,405,0.42,1439,34,0,57658,2028496,1019,39241,59.12,8.2,32.69
99,Repatriated travellers,Voyageurs rapatriés,2020/06/11 12:00:00+00,13,0,0,13,0,0,1440,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/06/11 12:00:00+00,0,0,0,0,0,0,1441,0,0,0,877,0,10,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/06/11 12:00:00+00,5,0,0,5,0,0,1442,0,0,5,2166,0,19,100,0,0
60,Yukon,Yukon,2020/06/11 12:00:00+00,11,0,0,11,0,0,1443,0,0,11,1232,0,4,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/06/11 12:00:00+00,1061,0,62,1061,0,0,1444,0,0,995,48411,1,449,93.78,5.84,0.38
13,New Brunswick,Nouveau-Brunswick,2020/06/11 12:00:00+00,153,0,1,153,2,1.32,1445,0,0,123,32928,2,366,80.39,0.65,18.95
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/06/11 12:00:00+00,261,0,3,261,0,0,1446,0,0,256,14071,0,201,98.08,1.15,0.77
24,Quebec,Québec,2020/06/11 12:00:00+00,53485,0,5105,53485,144,0.27,1447,24,0,20299,504056,458,5506,37.95,9.54,52.5
35,Ontario,Ontario,2020/06/11 12:00:00+00,31544,0,2487,31544,203,0.65,1448,12,0,25885,894443,505,23545,82.06,7.88,10.06
46,Manitoba,Manitoba,2020/06/11 12:00:00+00,289,11,7,300,0,0,1449,0,0,286,50663,1,734,95.33,2.33,2.33
47,Saskatchewan,Saskatchewan,2020/06/11 12:00:00+00,660,0,13,660,2,0.3,1450,0,0,626,48356,2,626,94.85,1.97,3.18
48,Alberta,Alberta,2020/06/11 12:00:00+00,7316,0,149,7316,40,0.55,1451,-2,0,6788,284788,34,6232,92.78,2.04,5.18
59,British Columbia,Colombie-Britannique,2020/06/11 12:00:00+00,2694,0,167,2694,14,0.52,1452,0,0,2344,138319,16,1318,87.01,6.2,6.79
1,Canada,Canada,2020/06/12 12:00:00+00,97932,11,8049,97943,413,0.42,1453,55,0,58523,2072096,865,43600,59.75,8.22,32.03
99,Repatriated travellers,Voyageurs rapatriés,2020/06/12 12:00:00+00,13,0,0,13,0,0,1454,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/06/12 12:00:00+00,0,0,0,0,0,0,1455,0,0,0,892,0,15,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/06/12 12:00:00+00,5,0,0,5,0,0,1456,0,0,5,2177,0,11,100,0,0
60,Yukon,Yukon,2020/06/12 12:00:00+00,11,0,0,11,0,0,1457,0,0,11,1235,0,3,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/06/12 12:00:00+00,27,0,0,27,0,0,1458,0,0,27,8241,0,131,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/06/12 12:00:00+00,1061,0,62,1061,0,0,1459,0,0,995,49024,0,613,93.78,5.84,0.38
13,New Brunswick,Nouveau-Brunswick,2020/06/12 12:00:00+00,154,0,1,154,1,0.65,1460,0,0,125,33327,2,399,81.17,0.65,18.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/06/12 12:00:00+00,261,0,3,261,0,0,1461,0,0,256,14236,0,165,98.08,1.15,0.77
24,Quebec,Québec,2020/06/12 12:00:00+00,53666,0,5148,53666,181,0.34,1462,43,0,20823,509452,524,5396,38.8,9.59,51.61
35,Ontario,Ontario,2020/06/12 12:00:00+00,31726,0,2498,31726,182,0.58,1463,11,0,26187,921851,302,27408,82.54,7.87,9.59
46,Manitoba,Manitoba,2020/06/12 12:00:00+00,290,11,7,301,1,0.33,1464,0,0,289,51402,3,739,96.01,2.33,1.66
47,Saskatchewan,Saskatchewan,2020/06/12 12:00:00+00,663,0,13,663,3,0.45,1465,0,0,627,48904,1,548,94.57,1.96,3.47
48,Alberta,Alberta,2020/06/12 12:00:00+00,7346,0,149,7346,30,0.41,1466,0,0,6811,291329,23,6541,92.72,2.03,5.25
59,British Columbia,Colombie-Britannique,2020/06/12 12:00:00+00,2709,0,168,2709,15,0.56,1467,1,0,2354,139950,10,1631,86.9,6.2,6.9
1,Canada,Canada,2020/06/13 12:00:00+00,98399,11,8107,98410,467,0.48,1468,58,0,59354,2113924,831,41828,60.31,8.24,31.45
99,Repatriated travellers,Voyageurs rapatriés,2020/06/13 12:00:00+00,13,0,0,13,0,0,1469,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/06/13 12:00:00+00,0,0,0,0,0,0,1470,0,0,0,897,0,5,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/06/13 12:00:00+00,5,0,0,5,0,0,1471,0,0,5,2177,0,0,100,0,0
60,Yukon,Yukon,2020/06/13 12:00:00+00,11,0,0,11,0,0,1472,0,0,11,1235,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/06/13 12:00:00+00,27,0,0,27,0,0,1473,0,0,27,8241,0,0,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/06/13 12:00:00+00,1061,0,62,1061,0,0,1474,0,0,996,49644,1,620,93.87,5.84,0.28
13,New Brunswick,Nouveau-Brunswick,2020/06/13 12:00:00+00,157,0,2,157,3,1.95,1475,1,0,126,33759,1,432,80.25,1.27,18.47
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/06/13 12:00:00+00,261,0,3,261,0,0,1476,0,0,256,14419,0,183,98.08,1.15,0.77
24,Quebec,Québec,2020/06/13 12:00:00+00,53824,0,5195,53824,158,0.29,1477,47,0,21281,514868,458,5416,39.54,9.65,50.81
35,Ontario,Ontario,2020/06/13 12:00:00+00,31992,0,2507,31992,266,0.84,1478,9,0,26538,948410,351,26559,82.95,7.84,9.21
46,Manitoba,Manitoba,2020/06/13 12:00:00+00,292,11,7,303,2,0.66,1479,0,0,289,52048,0,646,95.38,2.31,2.31
47,Saskatchewan,Saskatchewan,2020/06/13 12:00:00+00,664,0,13,664,1,0.15,1480,0,0,628,49412,1,508,94.58,1.96,3.46
48,Alberta,Alberta,2020/06/13 12:00:00+00,7383,0,150,7383,37,0.5,1481,1,0,6830,297108,19,5779,92.51,2.03,5.46
59,British Columbia,Colombie-Britannique,2020/06/13 12:00:00+00,2709,0,168,2709,0,0,1482,0,0,2354,141630,0,1680,86.9,6.2,6.9
1,Canada,Canada,2020/06/14 12:00:00+00,98776,11,8146,98787,377,0.38,1483,39,0,60272,2152776,918,38852,61.01,8.25,30.74
99,Repatriated travellers,Voyageurs rapatriés,2020/06/14 12:00:00+00,13,0,0,13,0,0,1484,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/06/14 12:00:00+00,0,0,0,0,0,0,1485,0,0,0,898,0,1,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/06/14 12:00:00+00,5,0,0,5,0,0,1486,0,0,5,2177,0,0,100,0,0
60,Yukon,Yukon,2020/06/14 12:00:00+00,11,0,0,11,0,0,1487,0,0,11,1235,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/06/14 12:00:00+00,27,0,0,27,0,0,1488,0,0,27,8241,0,0,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/06/14 12:00:00+00,1061,0,62,1061,0,0,1489,0,0,996,50066,0,422,93.87,5.84,0.28
13,New Brunswick,Nouveau-Brunswick,2020/06/14 12:00:00+00,157,0,2,157,0,0,1490,0,0,129,33954,3,195,82.17,1.27,16.56
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/06/14 12:00:00+00,261,0,3,261,0,0,1491,0,0,256,14592,0,173,98.08,1.15,0.77
24,Quebec,Québec,2020/06/14 12:00:00+00,53952,0,5222,53952,128,0.24,1492,27,0,21742,520873,461,6005,40.3,9.68,50.02
35,Ontario,Ontario,2020/06/14 12:00:00+00,32189,0,2519,32189,197,0.62,1493,12,0,26961,970926,423,22516,83.76,7.83,8.42
46,Manitoba,Manitoba,2020/06/14 12:00:00+00,293,11,7,304,1,0.33,1494,0,0,289,52650,0,602,95.07,2.3,2.63
47,Saskatchewan,Saskatchewan,2020/06/14 12:00:00+00,665,0,13,665,1,0.15,1495,0,0,628,49843,0,431,94.44,1.95,3.61
48,Alberta,Alberta,2020/06/14 12:00:00+00,7433,0,150,7433,50,0.68,1496,0,0,6861,303912,31,6804,92.3,2.02,5.68
59,British Columbia,Colombie-Britannique,2020/06/14 12:00:00+00,2709,0,168,2709,0,0,1497,0,0,2354,143333,0,1703,86.9,6.2,6.9
99,Repatriated travellers,Voyageurs rapatriés,2020/06/15 12:00:00+00,13,0,0,13,0,0,1498,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/06/15 12:00:00+00,0,0,0,0,0,0,1499,0,0,0,903,0,5,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/06/15 12:00:00+00,5,0,0,5,0,0,1500,0,0,5,2215,0,38,100,0,0
60,Yukon,Yukon,2020/06/15 12:00:00+00,11,0,0,11,0,0,1501,0,0,11,1235,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/06/15 12:00:00+00,27,0,0,27,0,0,1502,0,0,27,8750,0,509,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/06/15 12:00:00+00,1061,0,62,1061,0,0,1503,0,0,996,50313,0,247,93.87,5.84,0.28
13,New Brunswick,Nouveau-Brunswick,2020/06/15 12:00:00+00,160,0,2,160,3,1.91,1504,0,0,129,34261,0,307,80.63,1.25,18.13
1,Canada,Canada,2020/06/15 12:00:00+00,99136,11,8175,99147,360,0.36,1505,29,0,61042,2183476,770,30700,61.57,8.25,30.19
24,Quebec,Québec,2020/06/15 12:00:00+00,54054,0,5242,54054,102,0.19,1506,20,0,22213,524979,471,4106,41.09,9.7,49.21
35,Ontario,Ontario,2020/06/15 12:00:00+00,32370,0,2527,32370,181,0.56,1507,8,0,27213,991966,252,21040,84.07,7.81,8.12
46,Manitoba,Manitoba,2020/06/15 12:00:00+00,293,11,7,304,0,0,1508,0,0,292,53342,3,692,96.05,2.3,1.64
47,Saskatchewan,Saskatchewan,2020/06/15 12:00:00+00,683,0,13,683,18,2.71,1509,0,0,629,50331,1,488,92.09,1.9,6
48,Alberta,Alberta,2020/06/15 12:00:00+00,7453,0,151,7453,20,0.27,1510,1,0,6862,306887,1,2975,92.07,2.03,5.9
59,British Columbia,Colombie-Britannique,2020/06/15 12:00:00+00,2745,0,168,2745,36,1.33,1511,0,0,2395,143524,41,191,87.25,6.12,6.63
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/06/15 12:00:00+00,261,0,3,261,0,0,1512,0,0,257,14694,1,102,98.47,1.15,0.38
1,Canada,Canada,2020/06/16 12:00:00+00,99456,11,8213,99467,320,0.32,1513,38,0,61443,2216730,401,33254,61.77,8.26,29.97
99,Repatriated travellers,Voyageurs rapatriés,2020/06/16 12:00:00+00,13,0,0,13,0,0,1514,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/06/16 12:00:00+00,0,0,0,0,0,0,1515,0,0,0,935,0,32,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/06/16 12:00:00+00,5,0,0,5,0,0,1516,0,0,5,2225,0,10,100,0,0
60,Yukon,Yukon,2020/06/16 12:00:00+00,11,0,0,11,0,0,1517,0,0,11,1243,0,8,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/06/16 12:00:00+00,27,0,0,27,0,0,1518,0,0,27,8916,0,166,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/06/16 12:00:00+00,1061,0,62,1061,0,0,1519,0,0,997,50516,1,203,93.97,5.84,0.19
13,New Brunswick,Nouveau-Brunswick,2020/06/16 12:00:00+00,163,0,2,163,3,1.88,1520,0,0,131,34510,2,249,80.37,1.23,18.4
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/06/16 12:00:00+00,261,0,3,261,0,0,1521,0,0,257,14902,0,208,98.47,1.15,0.38
24,Quebec,Québec,2020/06/16 12:00:00+00,54146,0,5269,54146,92,0.17,1522,27,0,22350,528245,137,3266,41.28,9.73,48.99
35,Ontario,Ontario,2020/06/16 12:00:00+00,32554,0,2538,32554,184,0.57,1523,11,0,27431,1012980,218,21014,84.26,7.8,7.94
46,Manitoba,Manitoba,2020/06/16 12:00:00+00,293,11,7,304,0,0,1524,0,0,292,53860,0,518,96.05,2.3,1.64
47,Saskatchewan,Saskatchewan,2020/06/16 12:00:00+00,684,0,13,684,1,0.15,1525,0,0,631,50728,2,397,92.25,1.9,5.85
48,Alberta,Alberta,2020/06/16 12:00:00+00,7482,0,151,7482,29,0.39,1526,0,0,6882,312351,20,5464,91.98,2.02,6
59,British Columbia,Colombie-Britannique,2020/06/16 12:00:00+00,2756,0,168,2756,11,0.4,1527,0,0,2416,145243,21,1719,87.66,6.1,6.24
99,Repatriated travellers,Voyageurs rapatriés,2020/06/17 12:00:00+00,13,0,0,13,0,0,1528,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/06/17 12:00:00+00,0,0,0,0,0,0,1529,0,0,0,949,0,14,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/06/17 12:00:00+00,5,0,0,5,0,0,1530,0,0,5,2227,0,2,100,0,0
60,Yukon,Yukon,2020/06/17 12:00:00+00,11,0,0,11,0,0,1531,0,0,11,1245,0,2,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/06/17 12:00:00+00,27,0,0,27,0,0,1532,0,0,27,9163,0,247,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/06/17 12:00:00+00,1061,0,62,1061,0,0,1533,0,0,997,50893,0,377,93.97,5.84,0.19
13,New Brunswick,Nouveau-Brunswick,2020/06/17 12:00:00+00,164,0,2,164,1,0.61,1534,0,0,133,34992,2,482,81.1,1.22,17.68
1,Canada,Canada,2020/06/17 12:00:00+00,99842,11,8254,99853,386,0.39,1535,41,0,62017,2254481,574,37751,62.11,8.27,29.63
24,Quebec,Québec,2020/06/17 12:00:00+00,54263,0,5298,54263,117,0.22,1536,29,0,22549,533133,199,4888,41.56,9.76,48.68
35,Ontario,Ontario,2020/06/17 12:00:00+00,32744,0,2550,32744,190,0.58,1537,12,0,27784,1036393,353,23413,84.85,7.79,7.36
46,Manitoba,Manitoba,2020/06/17 12:00:00+00,295,11,7,306,2,0.66,1538,0,0,293,54204,1,344,95.75,2.29,1.96
47,Saskatchewan,Saskatchewan,2020/06/17 12:00:00+00,693,0,13,693,9,1.32,1539,0,0,633,51127,2,399,91.34,1.88,6.78
48,Alberta,Alberta,2020/06/17 12:00:00+00,7530,0,151,7530,48,0.64,1540,0,0,6893,318276,11,5925,91.54,2.01,6.45
59,British Columbia,Colombie-Britannique,2020/06/17 12:00:00+00,2775,0,168,2775,19,0.69,1541,0,0,2422,146712,6,1469,87.28,6.05,6.67
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/06/17 12:00:00+00,261,0,3,261,0,0,1542,0,0,257,15091,0,189,98.47,1.15,0.38
99,Repatriated travellers,Voyageurs rapatriés,2020/06/18 12:00:00+00,13,0,0,13,0,0,1543,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/06/18 12:00:00+00,0,0,0,0,0,0,1544,0,0,0,968,0,19,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/06/18 12:00:00+00,5,0,0,5,0,0,1545,0,0,5,2231,0,4,100,0,0
60,Yukon,Yukon,2020/06/18 12:00:00+00,11,0,0,11,0,0,1546,0,0,11,1250,0,5,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/06/18 12:00:00+00,27,0,0,27,0,0,1547,0,0,27,9286,0,123,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/06/18 12:00:00+00,1061,0,62,1061,0,0,1548,0,0,997,51358,0,465,93.97,5.84,0.19
13,New Brunswick,Nouveau-Brunswick,2020/06/18 12:00:00+00,164,0,2,164,0,0,1549,0,0,135,35355,2,363,82.32,1.22,16.46
1,Canada,Canada,2020/06/18 12:00:00+00,100209,11,8300,100220,367,0.37,1550,46,0,62496,2295440,479,40959,62.36,8.28,29.36
24,Quebec,Québec,2020/06/18 12:00:00+00,54383,0,5340,54383,120,0.22,1551,42,0,22754,538818,205,5685,41.84,9.82,48.34
35,Ontario,Ontario,2020/06/18 12:00:00+00,32917,0,2553,32917,173,0.53,1552,3,0,28004,1060845,220,24452,85.07,7.76,7.17
46,Manitoba,Manitoba,2020/06/18 12:00:00+00,297,11,7,308,2,0.65,1553,0,0,293,54842,0,638,95.13,2.27,2.6
47,Saskatchewan,Saskatchewan,2020/06/18 12:00:00+00,708,0,13,708,15,2.16,1554,0,0,636,51644,3,517,89.83,1.84,8.33
48,Alberta,Alberta,2020/06/18 12:00:00+00,7579,0,152,7579,49,0.65,1555,1,0,6938,324964,45,6688,91.54,2.01,6.45
59,British Columbia,Colombie-Britannique,2020/06/18 12:00:00+00,2783,0,168,2783,8,0.29,1556,0,0,2425,148500,3,1788,87.14,6.04,6.83
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/06/18 12:00:00+00,261,0,3,261,0,0,1557,0,0,258,15303,1,212,98.85,1.15,0
1,Canada,Canada,2020/06/19 12:00:00+00,100618,11,8346,100629,409,0.41,1558,46,0,63003,2339563,507,44123,62.61,8.29,29.1
99,Repatriated travellers,Voyageurs rapatriés,2020/06/19 12:00:00+00,13,0,0,13,0,0,1559,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/06/19 12:00:00+00,0,0,0,0,0,0,1560,0,0,0,974,0,6,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/06/19 12:00:00+00,5,0,0,5,0,0,1561,0,0,5,2239,0,8,100,0,0
60,Yukon,Yukon,2020/06/19 12:00:00+00,11,0,0,11,0,0,1562,0,0,11,1250,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/06/19 12:00:00+00,27,0,0,27,0,0,1563,0,0,27,9490,0,204,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/06/19 12:00:00+00,1061,0,62,1061,0,0,1564,0,0,998,51658,1,300,94.06,5.84,0.09
13,New Brunswick,Nouveau-Brunswick,2020/06/19 12:00:00+00,164,0,2,164,0,0,1565,0,0,135,35619,0,264,82.32,1.22,16.46
24,Quebec,Québec,2020/06/19 12:00:00+00,54550,0,5375,54550,167,0.31,1566,35,0,22972,545165,218,6347,42.11,9.85,48.03
35,Ontario,Ontario,2020/06/19 12:00:00+00,33095,0,2564,33095,178,0.54,1567,11,0,28250,1087179,246,26334,85.36,7.75,6.89
46,Manitoba,Manitoba,2020/06/19 12:00:00+00,300,11,7,311,3,0.97,1568,0,0,293,55401,0,559,94.21,2.25,3.54
47,Saskatchewan,Saskatchewan,2020/06/19 12:00:00+00,716,0,13,716,8,1.13,1569,0,0,636,52278,0,634,88.83,1.82,9.36
48,Alberta,Alberta,2020/06/19 12:00:00+00,7625,0,152,7625,46,0.61,1570,0,0,6961,332766,23,7802,91.29,1.99,6.71
59,British Columbia,Colombie-Britannique,2020/06/19 12:00:00+00,2790,0,168,2790,7,0.25,1571,0,0,2444,149929,19,1429,87.6,6.02,6.38
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/06/19 12:00:00+00,261,0,3,261,0,0,1572,0,0,258,15539,0,236,98.85,1.15,0
12,Nova Scotia,Nouvelle-Écosse,2020/06/20 12:00:00+00,1061,0,62,1061,0,0,1573,0,0,998,51943,0,285,94.06,5.84,0.09
99,Repatriated travellers,Voyageurs rapatriés,2020/06/20 12:00:00+00,13,0,0,13,0,0,1574,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/06/20 12:00:00+00,0,0,0,0,0,0,1575,0,0,0,983,0,9,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/06/20 12:00:00+00,5,0,0,5,0,0,1576,0,0,5,2239,0,0,100,0,0
60,Yukon,Yukon,2020/06/20 12:00:00+00,11,0,0,11,0,0,1577,0,0,11,1250,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/06/20 12:00:00+00,27,0,0,27,0,0,1578,0,0,27,9647,0,157,100,0,0
13,New Brunswick,Nouveau-Brunswick,2020/06/20 12:00:00+00,164,0,2,164,0,0,1579,0,0,135,36184,0,565,82.32,1.22,16.46
1,Canada,Canada,2020/06/20 12:00:00+00,101008,11,8410,101019,390,0.39,1580,64,0,63488,2382781,485,43218,62.85,8.33,28.83
24,Quebec,Québec,2020/06/20 12:00:00+00,54674,0,5408,54674,124,0.23,1581,33,0,23201,551352,229,6187,42.44,9.89,47.67
